parameter_file,fusion_method,target,atlas,dice,hd,hd95,recall,fpr,fnr,NrOfAtlases
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p108,fused_atlas,0.8950798428684487,11.425268173217773,3.4526660442352295,0.8691237504758275,0.0061442075986672656,0.13087624786696564,3.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p108,fused_atlas,0.8635445097528461,26.364246368408203,5.995104789733887,0.9197589389741684,0.014582352510428583,0.08024105903755056,4.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p108,fused_atlas,0.8943750277410902,8.300779342651367,3.6457557678222656,0.8755495773142139,0.006818147888776927,0.12445042100060763,5.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p108,fused_atlas,0.8635445097528461,26.364246368408203,5.995104789733887,0.9197589389741684,0.014582352510428583,0.08024105903755056,6.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p108,fused_atlas,0.8944537080486884,12.653084754943848,3.452667236328125,0.8400785021904041,0.0034874503652991516,0.15992149626425153,7.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p108,fused_atlas,0.877511125336385,12.653084754943848,4.317749500274658,0.7978119801183529,0.002019020711693972,0.20218801844197168,8.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p108,fused_atlas,0.8712256210860738,12.653084754943848,4.39453125,0.7849876388599032,0.0017128080719483177,0.21501235972913416,9.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p108,fused_atlas,0.8798106336677717,9.212870597839355,3.94252610206604,0.8129906856217519,0.003319012154105876,0.1870093128862318,10.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p108,fused_atlas,0.8783083684382478,9.212870597839355,4.026468276977539,0.8058070455301382,0.0027982774177658866,0.19419295300106199,11.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p107,p115,0.7766904599005846,14.016263961791992,5.779667377471924,0.7147253130006868,0.0039078401253224634,0.2852746827254072,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p107,p127,0.7955236144074576,17.687335968017578,5.097805023193359,0.736201492193389,0.0035192235206260546,0.2637985034797046,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p107,p125,0.8317842413093894,17.88838768005371,3.2754883766174316,0.8400058038084665,0.004580298321317454,0.15999419100567236,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p107,p119,0.7205163113719664,28.859586715698242,10.83872652053833,0.5960708191024175,0.0023554787832851644,0.4039291775688982,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p107,p117,0.7881847269260923,11.754406929016113,3.8135969638824463,0.8136854086853026,0.006119422586094301,0.18631458590030708,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p107,p128,0.7453645665326872,23.5314998626709,10.262937545776367,0.6447841302007035,0.003067849899064114,0.3552158660864069,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p107,p108,0.6702668711159363,26.566940307617188,8.495935440063477,0.535854606288096,0.0027862494971072935,0.46414539066615074,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p107,p102,0.7437743580777585,19.88055419921875,6.855245542526245,0.740826876165644,0.006585096849017062,0.2591731187893292,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p107,p116,0.7631153503403544,24.320714950561523,7.324213981628418,0.6571699322745509,0.0023689138673642033,0.3428300640521387,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p107,p109,0.6863317456350128,26.364248275756836,12.059651374816895,0.5903318770705115,0.004737123752869188,0.4096681192667666,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p107,p120,0.7979815910379497,15.267815589904785,5.02378511428833,0.7227793429951825,0.0028599807779099862,0.2772206528779748,
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p107,fused_atlas,0.7766904599005846,14.016263961791992,5.779667377471924,0.7147253130006868,0.0039078401253224634,0.2852746827254072,1.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p107,fused_atlas,0.8224403965806394,24.926469802856445,3.554738998413086,0.8859496123217527,0.006025114611946981,0.11405038180753224,2.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p107,fused_atlas,0.865706125612271,6.673160076141357,2.4897541999816895,0.8626006570438964,0.0034104944531486423,0.13739933790725603,3.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p107,fused_atlas,0.8595049916087049,12.201462745666504,2.6382648944854736,0.881600611236817,0.004193364818224584,0.11839938341639016,4.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p107,fused_atlas,0.8604163466346627,12.201462745666504,2.9375882148742676,0.8337276373301806,0.002893958720082567,0.16627235789996492,5.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p107,fused_atlas,0.8653700278804776,17.91227912902832,2.847144365310669,0.8661945235329164,0.003521124898207668,0.1338054713720616,6.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p107,fused_atlas,0.8498535896401049,17.220077514648438,3.2754883766174316,0.8035680263747473,0.0025610672157719266,0.19643196909384558,7.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p107,fused_atlas,0.8633140992584866,18.94350814819336,2.8132078647613525,0.8555071711847885,0.0033482650652289035,0.14449282382185283,8.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p107,fused_atlas,0.8554409442829957,18.94350814819336,3.133925199508667,0.8111497553729287,0.002481058574054837,0.1888502400683344,9.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p107,fused_atlas,0.8553773309152958,18.94350814819336,3.126520872116089,0.8334257954900991,0.0031625916858136678,0.16657419968557866,10.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p107,fused_atlas,0.8485008172702818,17.603479385375977,3.4247372150421143,0.8021142800107152,0.0025927989944723915,0.19788571545997122,11.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p107,fused_atlas,0.7766904599005846,14.016263961791992,5.779667377471924,0.7147253130006868,0.0039078401253224634,0.2852746827254072,1.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p107,fused_atlas,0.7589179405675698,17.687335968017578,6.492069745063782,0.6326144241700189,0.0013633541805894,0.36738557243731,2.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p107,fused_atlas,0.865706125612271,6.673160076141357,2.4897541999816895,0.8626006570438964,0.0034104944531486423,0.13739933790725603,3.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p107,fused_atlas,0.865706125612271,6.673160076141357,2.4897541999816895,0.8626006570438964,0.0034104944531486423,0.13739933790725603,4.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p107,fused_atlas,0.8604163466346627,12.201462745666504,2.9375882148742676,0.8337276373301806,0.002893958720082567,0.16627235789996492,5.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p107,fused_atlas,0.8654307926748668,17.74496078491211,3.0881574153900146,0.8481982380459071,0.0030350321021465005,0.1518017570712805,6.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p107,fused_atlas,0.8498535896401049,17.220077514648438,3.2754883766174316,0.8035680263747473,0.0025610672157719266,0.19643196909384558,7.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p107,fused_atlas,0.8672253600985946,17.91227912902832,2.9296836853027344,0.8435734541558763,0.0028055415466007147,0.1564265410361772,8.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p107,fused_atlas,0.8554409442829957,18.94350814819336,3.133925199508667,0.8111497553729287,0.002481058574054837,0.1888502400683344,9.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p107,fused_atlas,0.8564672087377785,15.379566192626953,3.126528739929199,0.8210186023619527,0.002733052523143084,0.17898139297367244,10.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p107,fused_atlas,0.8485008172702818,17.603479385375977,3.4247372150421143,0.8021142800107152,0.0025927989944723915,0.19788571545997122,11.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p107,fused_atlas,0.7766904599005846,14.016263961791992,5.779667377471924,0.7147253130006868,0.0039078401253224634,0.2852746827254072,1.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p107,fused_atlas,0.8224403965806394,24.926469802856445,3.554738998413086,0.8859496123217527,0.006025114611946981,0.11405038180753224,2.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p107,fused_atlas,0.865706125612271,6.673160076141357,2.4897541999816895,0.8626006570438964,0.0034104944531486423,0.13739933790725603,3.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p107,fused_atlas,0.8085494031767297,17.2021541595459,5.045559406280518,0.7153029338441501,0.0018405659997814123,0.2846970622434563,4.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p107,fused_atlas,0.7998356257990877,17.2021541595459,5.027162075042725,0.6931874941519146,0.0014364563901507303,0.30681250211888506,5.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p107,fused_atlas,0.7758615402354622,17.2021541595459,5.715184688568115,0.6474372254381148,0.0008469333952176476,0.3525627711600503,6.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p107,fused_atlas,0.7492564178918243,22.221054077148438,6.618844509124756,0.6074509958236646,0.0005961460860690752,0.39254900101591905,7.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p107,fused_atlas,0.7189328353557064,22.221054077148438,7.271575450897217,0.5685022029160947,0.0005929076603113448,0.43149779412669914,8.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p107,fused_atlas,0.6980341324739121,22.221054077148438,8.345306396484375,0.5410422690311398,0.0004415487514339125,0.45895772817096875,9.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p107,fused_atlas,0.7678841706097669,22.221054077148438,6.043534469604492,0.6365768759023696,0.0008580754236828716,0.36342312075147026,10.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p107,fused_atlas,0.7604038939018891,22.221054077148438,6.28683819770813,0.6253545398567256,0.0007952062834312612,0.37464545686427414,11.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p102,p116,0.7251469472559269,22.514705657958984,8.014886856079102,0.5800642981622895,0.0009648533908022644,0.4199356990661686,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p102,p117,0.6382338981332297,23.298675537109375,8.59359359741211,0.6588585956355889,0.01091496722891078,0.3411413994454268,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p102,p109,0.6603864925846215,32.23264694213867,18.024131107330266,0.49637247992918787,0.0004051370836015872,0.5036275177454795,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p102,p108,0.6727856819057314,18.9422550201416,9.652033805847168,0.5204619506029444,0.0014350963746050808,0.47953804686885987,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p102,p107,0.6893033714039692,22.27672004699707,12.401845932006836,0.6224060804718254,0.0065772535316314185,0.3775939158046257,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p102,p127,0.7629901859735488,21.022693634033203,6.99111647605896,0.6857075460337358,0.0040484775844246,0.31429245028188296,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p102,p125,0.5777551174936268,22.56007957458496,14.191936492919913,0.5062296614489888,0.00947553953030351,0.49377033507463663,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p102,p115,0.07667036054964149,26.140804290771484,19.548011779785156,0.09798761873341805,0.0266083812876171,0.9020123740769409,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p102,p120,0.6751761758382874,17.127710342407227,8.53831958770752,0.5326408451524837,0.002289371709987459,0.4673591521779452,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p102,p119,0.7201195116772583,19.457590103149414,8.53474268913269,0.5889296123017451,0.0021435490571478926,0.4110703847613456,
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p102,p128,0.6268517875697336,28.290739059448242,13.825414276123055,0.5414742032882378,0.00741816503720027,0.4585257933499883,
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p102,fused_atlas,0.7251469472559269,22.514705657958984,8.014886856079102,0.5800642981622895,0.0009648533908022644,0.4199356990661686,1.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p102,fused_atlas,0.6519161135976778,23.377113342285156,7.8884172439575195,0.6910683937240282,0.010954753070632435,0.3089316011006314,2.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p102,fused_atlas,0.7588125065781155,22.514705657958984,7.588350296020508,0.6257812082743583,0.0010584844284098616,0.3742187887253147,3.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p102,fused_atlas,0.7618391451552449,18.309919357299805,6.874088764190674,0.6452473376149095,0.00203799195005423,0.3547526591789244,4.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p102,fused_atlas,0.7615309076878853,18.309919357299805,7.140556764602661,0.6293416243244434,0.001048272067109835,0.3706583726592293,5.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p102,fused_atlas,0.8006332991512922,16.295297622680664,6.0435391664505005,0.719826232451751,0.0028354838563761425,0.28017376386053905,6.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p102,fused_atlas,0.7774056403643277,16.295297622680664,6.641335487365723,0.6773604692555037,0.002546237662073973,0.32263952731332896,7.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p102,fused_atlas,0.7917265647303012,23.43641471862793,6.800962924957275,0.7459203904903684,0.0045057678505752725,0.2540796054238966,8.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p102,fused_atlas,0.7757680722131656,16.295297622680664,6.672654151916504,0.6864207252765898,0.0031292740737745447,0.3135792711673236,9.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p102,fused_atlas,0.7841888641715823,16.295297622680664,6.444460391998291,0.7103844785616011,0.0036068846644744766,0.2896155176877285,10.0
['Par0001translation.txt', 'Par0001bspline16.txt'],itkvoting,p102,fused_atlas,0.7712253917401157,15.228727340698242,6.569151401519775,0.6838691438766183,0.003351123113693151,0.3161308525497068,11.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p102,fused_atlas,0.7251469472559269,22.514705657958984,8.014886856079102,0.5800642981622895,0.0009648533908022644,0.4199356990661686,1.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p102,fused_atlas,0.7141132569615974,22.514705657958984,8.695093154907227,0.5654227767325745,0.0009105525858109476,0.4345772205711356,2.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p102,fused_atlas,0.7588125065781155,22.514705657958984,7.588350296020508,0.6257812082743583,0.0010584844284098616,0.3742187887253147,3.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p102,fused_atlas,0.7156110847095568,22.514705657958984,7.971418857574463,0.563373999077889,0.0005689188050119947,0.4366259982675915,4.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p102,fused_atlas,0.7615309076878853,18.309919357299805,7.140556764602661,0.6293416243244434,0.001048272067109835,0.3706583726592293,5.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p102,fused_atlas,0.7634657927500789,18.309919357299805,7.0,0.6311497908499906,0.0009911641830370724,0.3688502061311507,6.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p102,fused_atlas,0.7774056403643277,16.295297622680664,6.641335487365723,0.6773604692555037,0.002546237662073973,0.32263952731332896,7.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p102,fused_atlas,0.7774056403643277,16.295297622680664,6.641335487365723,0.6773604692555037,0.002546237662073973,0.32263952731332896,8.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p102,fused_atlas,0.7757680722131656,16.295297622680664,6.672654151916504,0.6864207252765898,0.0031292740737745447,0.3135792711673236,9.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p102,fused_atlas,0.7752827359406008,13.468399047851562,6.514477252960205,0.6590315787223661,0.0017040281112698917,0.34096841804288497,10.0
['Par0001translation.txt', 'Par0001bspline16.txt'],SIMPLE,p102,fused_atlas,0.7712253917401157,15.228727340698242,6.569151401519775,0.6838691438766183,0.003351123113693151,0.3161308525497068,11.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p102,fused_atlas,0.7251469472559269,22.514705657958984,8.014886856079102,0.5800642981622895,0.0009648533908022644,0.4199356990661686,1.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p102,fused_atlas,0.6519161135976778,23.377113342285156,7.8884172439575195,0.6910683937240282,0.010954753070632435,0.3089316011006314,2.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p102,fused_atlas,0.7588125065781155,22.514705657958984,7.588350296020508,0.6257812082743583,0.0010584844284098616,0.3742187887253147,3.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p102,fused_atlas,0.7080904258502505,22.514705657958984,8.652358055114746,0.5540751477399508,0.0005664274812117364,0.4459248496496148,4.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p102,fused_atlas,0.6934494181761687,22.514705657958984,9.082548332214355,0.5340592775641898,0.000339523419937005,0.4659407199394362,5.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p102,fused_atlas,0.6850252664798022,22.514705657958984,9.080680847167969,0.5235549529546755,0.0002794014225423623,0.4764450446031313,6.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p102,fused_atlas,0.6430846565403356,22.514705657958984,12.132711410522449,0.4759470518423057,0.0002622369012514272,0.5240529459389924,7.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p102,fused_atlas,0.6402782264935579,22.514705657958984,12.185018539428711,0.4728212236997395,0.0002548210723266476,0.5271787740966951,8.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p102,fused_atlas,0.6236402150350608,22.514705657958984,12.90714168548584,0.454607771858051,0.0002145919507691774,0.5453922260262052,9.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p102,fused_atlas,0.6341897194767602,22.514705657958984,11.23956069946289,0.46539477876948343,0.0001451058429772395,0.5346052190696486,10.0
['Par0001translation.txt', 'Par0001bspline16.txt'],STAPLE,p102,fused_atlas,0.6012416872759885,22.514705657958984,13.868803024291992,0.43074652271500724,0.00014529905228585722,0.5692534752850368,11.0
